id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19506419,Spacious 1 Bed Pac Hghts Apartment on Park,29830765,Peter,,Pacific Heights,37.78899565,-122.4388299,Entire home/apt,175,2,3,9/19/2017,2.43,1,20
12429503,"Private Pac Heights cottage, walk to Union or Polk",67232897,John,,Pacific Heights,37.79682932,-122.4257561,Entire home/apt,500,4,5,9/23/2017,0.82,1,75
7840831,jackson terrace,41309382,Sarah,,Pacific Heights,37.79362639,-122.4416855,Entire home/apt,395,1,50,10/1/2017,2.01,1,334
8987674,Peaceful bedroom with private deck.,14003785,Pam,,Pacific Heights,37.78917594,-122.4419,Private room,174,3,38,9/10/2017,1.64,3,329
9826455,Jackson Court 1,23593310,Meimei,,Pacific Heights,37.79284713,-122.4302919,Entire home/apt,225,2,0,,,7,0
10199931,Spectacular 1900s Victorian home,4943346,Ignacio,,Pacific Heights,37.78900157,-122.4393911,Entire home/apt,900,4,3,7/17/2017,0.2,1,179
13788581,Modern Pacific Heights Garden Apartment,3495695,Ryan,,Pacific Heights,37.7910692,-122.4428315,Entire home/apt,225,1,12,8/17/2017,0.81,1,77
14803694,"❤ of Pac Heights | Sun Room Patio | 60"" HDTV | W/D",15995630,Fan,,Pacific Heights,37.79321444,-122.4325699,Entire home/apt,285,1,15,7/15/2017,1.78,1,17
6988437,Pacific Heights 2 Bedroom 2 Ba Flat,36639344,Andrew,,Pacific Heights,37.79118684,-122.4302343,Entire home/apt,289,2,1,7/19/2015,0.04,1,0
15770116,4bd/2.5b Pacific Hts.New & Unique Top Flr Flat!,91488071,Danny,,Pacific Heights,37.79517333,-122.4278398,Entire home/apt,625,3,39,9/4/2017,4.4,1,27
10592499,Sunny Pacific Heights Apartment,1580198,Cissy,,Pacific Heights,37.79215184,-122.4347558,Entire home/apt,267,2,21,1/18/2017,1.06,1,169
56621,Prime Location - Large Private Room,216682,Jay,,Pacific Heights,37.79215669,-122.4245818,Private room,63,30,116,8/21/2017,1.38,6,336
9752553,Chic Pac Heights Privacy,4976919,Paul,,Pacific Heights,37.79356133,-122.4365999,Entire home/apt,300,2,11,8/18/2017,0.52,2,279
7528301,SF Room,5164455,Matan,,Pacific Heights,37.79457623,-122.4261721,Shared room,250,1,1,7/30/2015,0.04,2,365
1352111,Pacific Heights Corporate Housing,1678230,Jenny & Norbert,,Pacific Heights,37.79005956,-122.4323644,Entire home/apt,180,30,115,8/12/2017,2.28,2,358
12368621,Pacific Heights Pied-à-terre,66829012,Jo Anne,,Pacific Heights,37.79025438,-122.4443868,Entire home/apt,213,2,58,9/17/2017,3.33,1,331
2105714,Marina/Cow Hollow - Private Room!,10734923,Courtney,,Pacific Heights,37.79575215,-122.425217,Private room,99,1,113,9/15/2017,2.66,1,330
5284221,Beautiful 2BD in Pacific Heights,27357865,Daniel,,Pacific Heights,37.7903468,-122.4285969,Private room,150,1,0,,,1,0
15605267,Apartment near Union Street,21111293,Thadeus,,Pacific Heights,37.79621548,-122.4247607,Entire home/apt,400,5,1,6/30/2017,0.32,1,0
10509841,Beautiful View Golden Gate Bridge,14177506,Will,,Pacific Heights,37.79559527,-122.4307634,Entire home/apt,195,1,20,5/29/2016,0.97,1,0
20526049,"Private Bedroom, Living Room and Bathroom",132710331,Anastasia / Ana,,Pacific Heights,37.78930194,-122.432077,Private room,140,1,0,,,3,0
3850649,Modern Luxury & Parking Friendly,701215,Zach,,Pacific Heights,37.79060143,-122.4473165,Private room,210,2,3,5/15/2015,0.08,1,0
4022209,Hotel Pac Hgts King Free Car Park#B,20850212,Young,,Pacific Heights,37.79707439,-122.4250442,Entire home/apt,109,1,40,4/17/2017,1.13,16,0
12401310,Room for rent in Pacific Heights,25774936,Nicolai,,Pacific Heights,37.79706825,-122.424677,Private room,200,1,1,5/2/2016,0.06,1,0
10268558,Jackson Court in Pacific Heights,52696865,Shelley,,Pacific Heights,37.79364017,-122.4305862,Private room,400,1,0,,,1,0
10968274,Heart of SF - Private Room & Bath,28723187,Chris,,Pacific Heights,37.79394527,-122.424018,Private room,115,1,0,,,1,0
19019187,Private Large Bedroom in San Francisco Landmark,132710331,Anastasia / Ana,,Pacific Heights,37.7904842,-122.4302513,Private room,150,2,0,,,3,154
14195736,Marina/Cow Hallow spacious 2 bedroom with yard,21653831,Kurt,,Pacific Heights,37.79688432,-122.4271439,Entire home/apt,299,6,0,,,1,0
4824504,Spacious Beautifully Decorated 2 Bed/1 Bath,1748575,Amy,,Pacific Heights,37.79263842,-122.4234102,Entire home/apt,200,4,4,3/26/2017,0.39,2,0
9837993,Pacific Heights Pad,50661889,Donald,,Pacific Heights,37.7907715,-122.4397327,Private room,185,3,21,9/10/2017,1.05,1,47
8203348,"3,000 sqft Full home is pac heights",43233571,Chris,,Pacific Heights,37.79689541,-122.4289723,Entire home/apt,525,1,79,5/29/2017,3.27,1,0
7871076,Relaxing & Bright* Pac Heights 1 Bd,1476353,Lauren,,Pacific Heights,37.79071058,-122.4340168,Entire home/apt,250,1,0,,,1,0
8034806,Modern apartment in Pacific Heights,42424223,Joe,,Pacific Heights,37.79287607,-122.4250786,Private room,400,1,0,,,1,0
17668313,Cozy Room in Center of SF Amenities,43386321,Maurice,,Pacific Heights,37.78895493,-122.4457094,Private room,85,1,20,9/19/2017,2.99,2,311
19454702,The Perfect Escape to SF,136426849,Jacqueline,,Pacific Heights,37.79256372,-122.4349863,Private room,88,2,0,,,1,0
18895782,Beautiful Marina flat!,29749286,Sophie,,Pacific Heights,37.79720941,-122.4256847,Entire home/apt,350,1,18,8/20/2017,4.22,1,271
10923708,Luxury of Peace/Quiet in the City!,6413316,Landon,,Pacific Heights,37.78979212,-122.4276161,Entire home/apt,300,1,0,,,1,0
596042,Prime Location - Single Airy Room,216682,Jay,,Pacific Heights,37.7938368,-122.4243615,Private room,63,30,93,9/29/2017,1.47,6,365
14571580,Unbeatable location for the best of Marina/SF!,13673257,Gino & Charlotte,,Pacific Heights,37.79619181,-122.4342404,Private room,185,1,54,9/27/2017,4.08,3,350
10803140,Perfect Centrally-Located Clean Apt,3219164,Adrian,,Pacific Heights,37.79313557,-122.4250028,Entire home/apt,350,1,0,,,1,0
7809420,Pac Heights Bedroom,889178,Talia,,Pacific Heights,37.79412848,-122.4262127,Private room,225,1,1,8/21/2015,0.04,1,0
8673679,Best apartment in San Francisco,7217884,Ashley,,Pacific Heights,37.79292385,-122.4408384,Entire home/apt,1500,1,0,,,1,0
10137551,Spacious 2BR in Pacific Heights,38672558,Christina,,Pacific Heights,37.79047834,-122.4243969,Entire home/apt,290,3,8,8/12/2017,0.41,1,2
2448356,Pac Heights Private Room & Bath,2308301,Colt And Karen,,Pacific Heights,37.79705792,-122.4239229,Private room,145,3,166,9/20/2017,3.87,1,117
54634,Studio Apartment Lafayette Park,216682,Jay,,Pacific Heights,37.79166446,-122.4264979,Entire home/apt,115,30,31,9/28/2017,0.36,6,333
6526129,BEST LOCATION SEPTEMBER Sublet FILLMORE ST,2971941,Amy,,Pacific Heights,37.79034446,-122.4348015,Entire home/apt,129,30,1,10/6/2016,0.08,1,0
16900951,1 Cozy Quiet Private Room in PacHeights newer unit,91779209,Mike,,Pacific Heights,37.79274736,-122.4282318,Private room,99,1,38,9/16/2017,4.71,3,339
8989344,Old World San Francisco Charm,801842,Sheri,,Pacific Heights,37.79075595,-122.443055,Entire home/apt,375,2,38,8/26/2017,1.76,2,288
11228828,Luxury Condo in Prime SF location,58526721,Tyler,,Pacific Heights,37.79434537,-122.436244,Entire home/apt,650,30,7,8/8/2016,0.38,1,122
1112226,DARLING COW HOLLOW w/ BRIDGE VIEWS!,304086,Jaime,,Pacific Heights,37.79516463,-122.4340261,Entire home/apt,225,3,5,5/15/2016,0.09,1,234
6542208,Spacious master bedroom in Pac Heights Victorian,34066720,Guy,,Pacific Heights,37.79552531,-122.4324423,Private room,125,3,7,4/4/2017,0.9,2,0
5615061,Sophisticated Condo in Pacific Heights,10456237,Rose,,Pacific Heights,37.79176486,-122.4287931,Entire home/apt,1000,2,1,1/11/2017,0.11,1,115
12253023,Bed in shared dorm,5164455,Matan,,Pacific Heights,37.79536131,-122.4270436,Shared room,60,1,0,,,2,0
18960988,Amazing views master bdr & en suite,13673257,Gino & Charlotte,,Pacific Heights,37.79615026,-122.4340019,Private room,199,1,8,9/4/2017,2.79,3,4
10768917,Stunning Views 3BR Marina Apartment,3938112,Sarah,,Pacific Heights,37.79534314,-122.4364317,Entire home/apt,999,1,4,9/20/2016,0.21,1,0
14930329,Victorian Condo in Pacific Heights,93881783,Christine,,Pacific Heights,37.78844322,-122.4454933,Entire home/apt,600,2,0,,,1,82
10883271,Super Bowl 2BR/2BA PacHeights Suite,3404624,Patrick,,Pacific Heights,37.7911867,-122.4302994,Entire home/apt,800,3,0,,,1,0
10752160,Beautiful Union Street Flat,55581059,Ingrid,,Pacific Heights,37.79572894,-122.4357228,Entire home/apt,395,3,21,9/4/2017,1.04,1,6
19328446,Private Room + ensuite bath in Great Neighborhood,10508562,Susan,,Pacific Heights,37.79629466,-122.4326998,Private room,185,3,8,9/25/2017,2.55,1,64
8130298,"Spacious, modern spot near Presidio",3069348,Nancy,,Pacific Heights,37.78951046,-122.446166,Private room,100,1,0,,,1,0
3755730,Week or month rate next to bus,787947,Jennifer,,Pacific Heights,37.78874956,-122.4436683,Private room,100,1,4,9/19/2015,0.12,1,365
18077642,VICTORIAN FAMILY HOME IN VERY BEST SF AREA!,863433,Lisa,,Pacific Heights,37.79134057,-122.4320386,Entire home/apt,800,5,2,9/4/2017,0.47,2,154
7851294,Chic junior 1 bedroom in the Marina,3360064,Christa,,Pacific Heights,37.79600117,-122.4355793,Entire home/apt,180,2,6,7/23/2017,0.32,1,354
19844783,Private Bedroom in Pac Heights-amazing location!,65115293,Denep,,Pacific Heights,37.78890865,-122.4405673,Private room,90,25,0,,,1,27
168263,San Francisco Charm in Pac Heights,801842,Sheri,,Pacific Heights,37.79086385,-122.4433939,Private room,135,2,29,9/15/2017,0.42,2,336
2515717,Amazing Apt w/ Incredible View!,11790975,Jackie,,Pacific Heights,37.79369843,-122.424323,Private room,200,1,0,,,1,0
1388804,1BD - Pac Heights Free parkg,2261162,Shweth,,Pacific Heights,37.79184594,-122.4242994,Private room,60,3,1,9/13/2013,0.02,1,0
14237954,Beautiful House in Pacific Heights,6155919,Matty,,Pacific Heights,37.79118866,-122.4457962,Entire home/apt,155,1,0,,,1,0
18998660,Pacific Heights - Private room!,5153859,Jessica,,Pacific Heights,37.79002832,-122.4355321,Private room,150,5,1,8/19/2017,0.67,1,359
1183672,"New Condo 2BR/2BA, Deck Pac Heights",132373,Sumit & Priya,,Pacific Heights,37.79027991,-122.4360791,Entire home/apt,400,3,7,9/5/2015,0.17,1,0
17174460,Pacific Heights Condo,112017019,Sandra,,Pacific Heights,37.7906229,-122.4359229,Entire home/apt,450,2,4,9/2/2017,0.95,1,30
4538989,Pacific Heights Gem!,15546031,Demi,,Pacific Heights,37.79295503,-122.425169,Entire home/apt,700,1,0,,,1,0
20600427,2 bed/2 bath Pacific Heights Apartment,4728053,Cameron,,Pacific Heights,37.79168811,-122.4264892,Entire home/apt,480,3,0,,,2,15
6900746,Spacious 2 BD Apt  - Central Location!,3132569,Kathryn,,Pacific Heights,37.78842138,-122.437784,Entire home/apt,250,3,3,11/25/2016,0.12,1,6
3889219,Art Deco Condo in Pacific Heights,734170,Ian,,Pacific Heights,37.79658773,-122.4275069,Entire home/apt,540,3,14,8/20/2017,0.37,1,349
9705777,"Pac Heights Spacious 2 Bed/2 Bath, Views",27277658,Jane,,Pacific Heights,37.79378706,-122.4246407,Entire home/apt,235,5,46,9/15/2017,2.16,2,213
1821543,Cozy yet spacious 1 Bedroom Apt,9536576,Raj,,Pacific Heights,37.79058866,-122.4388412,Entire home/apt,200,30,11,4/2/2015,0.27,1,203
19164425,Sunny San Francisco Studio - Pacific Heights,52960510,Seth,,Pacific Heights,37.79308167,-122.4333377,Entire home/apt,119,1,3,9/3/2017,1.05,1,0
18891346,"Spacious 2bd/2Ba Pac Heights w/ Views, Luxury Beds",129904961,Galina,,Pacific Heights,37.79431442,-122.4253133,Entire home/apt,189,5,4,6/27/2017,0.97,1,73
544188,Home Away From Home: Gr8 loctation,2675469,Rey,,Pacific Heights,37.79341005,-122.4252142,Entire home/apt,190,30,79,7/23/2016,1.23,1,364
19777168,Spacious 1 bedroom Entire Condo Near Downtown SF,139553832,Ellie,,Pacific Heights,37.79469288,-122.4280676,Entire home/apt,138,1,11,9/29/2017,4.46,1,339
690872,Pacific Hts Designer Home,1142106,Pat,,Pacific Heights,37.79139312,-122.4455245,Entire home/apt,240,5,0,,,2,32
8473183,Modern & Luxorious Pacific Heights Apartment,3044795,Matthew,,Pacific Heights,37.78882011,-122.4432138,Entire home/apt,191,2,105,9/17/2017,4.26,1,306
51773,Prime Location - Small Cozy Room,216682,Jay,,Pacific Heights,37.79311697,-122.4259984,Private room,55,30,157,8/15/2017,2.01,6,291
510500,Cute&Cozy in Pac Height (Prv Bath),15005,Maryam,,Pacific Heights,37.78818134,-122.4450496,Private room,75,2,172,9/14/2017,2.67,1,341
13715857,"Spacious, sunny private room with walk-in closet!",80139807,Jennifer,,Pacific Heights,37.78938341,-122.4416329,Private room,90,1,1,7/7/2016,0.07,1,0
5327231,Beautiful Pacific Heights 3 Bedroom,306980,Stephanie,,Pacific Heights,37.78972236,-122.4392185,Entire home/apt,450,7,1,6/23/2017,0.29,1,0
19329448,Private Studio with Piano 1 Block from Park,4106485,Jean,,Pacific Heights,37.79197158,-122.4297659,Private room,99,2,15,9/22/2017,4.37,1,21
7227605,Prime Pacific Heights Three Bedroom,9909723,Jim,,Pacific Heights,37.79255374,-122.4427292,Entire home/apt,750,5,23,7/3/2017,0.9,1,349
15830044,Painted Lady in the heart of Pacific Heights,23631384,Sally,,Pacific Heights,37.79103204,-122.4337378,Entire home/apt,400,5,2,9/21/2017,0.32,1,7
17942476,Pacific Heights,16634775,Seth,,Pacific Heights,37.78974658,-122.4410104,Entire home/apt,211,3,13,9/28/2017,4.15,1,156
20002462,Luxury Pacific Heights 3 BR Home with Bay Views,29800688,Brenna & Dan,,Pacific Heights,37.79431966,-122.4328802,Entire home/apt,600,2,4,9/24/2017,2.31,1,285
12388279,Location! Views! Luxurious 1-Bedrm!,66975448,Jane,,Pacific Heights,37.79360312,-122.4267302,Entire home/apt,199,5,9,9/1/2017,0.51,1,338
8741287,Sunny Apartment in Pacific Heights,45857677,Gabriela,,Pacific Heights,37.79133326,-122.4262091,Entire home/apt,115,1,2,11/12/2015,0.08,1,0
4785521,2BD/2BA in beautiful Pac Heights,1245560,Tim,,Pacific Heights,37.78947695,-122.4380604,Entire home/apt,400,4,12,10/8/2016,0.42,1,4
13436195,Rooftop terrace overlooking SF,6542907,Kyle,,Pacific Heights,37.79013219,-122.4426614,Entire home/apt,225,3,30,8/28/2017,1.95,1,8
8222493,Bright and Cozy Pac Heights Apt,1714954,Rachel,,Pacific Heights,37.79324369,-122.4341238,Entire home/apt,400,4,0,,,1,0
6326133,Spacious Sunny Victorian Suite (BR+LR),20624477,Maureen,,Pacific Heights,37.78880963,-122.4400007,Entire home/apt,225,4,53,9/22/2017,1.84,1,65
13577029,Eva+Emily's Pac Heights Marina-View Home,3639461,Eva,,Pacific Heights,37.79559535,-122.4378363,Entire home/apt,190,1,1,7/5/2016,0.07,2,0
14485051,Pacific Hts Victorian Mansion Suite,89354538,Liz,,Pacific Heights,37.78836974,-122.4401529,Entire home/apt,225,2,60,9/24/2017,4.69,1,119
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.7933572,-122.4250623,Private room,56,30,112,8/12/2017,1.48,6,362
5480795,Hotel Pac Hgts 2 Bed Free Car ParkE,20850212,Young,,Pacific Heights,37.79712885,-122.4257124,Entire home/apt,129,1,87,9/16/2017,2.81,16,63
11010943,SUPER BOWL DEAL - Pac. Heights!,11814672,Zack,,Pacific Heights,37.78953359,-122.443352,Entire home/apt,650,1,0,,,1,0
17094099,Dream location with view of Alcatraz Island,38683210,William,,Pacific Heights,37.79354425,-122.4289973,Entire home/apt,135,2,1,4/17/2017,0.13,1,0
20815222,Marina (Cow Hollow) 1 bedroom,2076216,Michael,,Pacific Heights,37.79692232,-122.4284848,Private room,200,4,0,,,1,0
19118819,Private Master Bedroom Great Location,39663709,Laura,,Pacific Heights,37.79154537,-122.4435229,Private room,82,1,4,7/31/2017,1.52,1,0
1703662,Private BR/BA in Lower Pac Heights Luxury Condo,8994177,Neil And Alex,,Pacific Heights,37.79023183,-122.4410128,Private room,85,4,50,5/19/2017,1.03,2,0
10684359,"San Francisco 1 Br, 2 Bath Apt.",4438353,Elliot,,Pacific Heights,37.7954466,-122.4300249,Entire home/apt,800,1,0,,,1,0
20200920,Pacific Heights Boutique Hotel - Garden Room,11218165,Bryn,,Pacific Heights,37.79282608,-122.4302045,Private room,239,4,0,,,4,2
2060136,Beautiful Apt in Pacific Heights!,6246334,Jayni,,Pacific Heights,37.79035488,-122.4358008,Entire home/apt,455,1,1,12/10/2014,0.03,1,361
3047702,En-Suite Pacific Heights bedroom,1142106,Pat,,Pacific Heights,37.78998636,-122.4434464,Private room,120,1,1,3/20/2016,0.05,2,0
10707035,Huge Apt with Views for Super Bowl,38444465,Audrey,,Pacific Heights,37.79634665,-122.4301351,Entire home/apt,500,1,0,,,1,0
8864274,Classic Elegance Pacific Heights,46398210,Jennifer,,Pacific Heights,37.79048901,-122.4447172,Entire home/apt,1200,4,12,5/26/2017,0.52,1,348
16417011,Charming & Elegant 2 Bd/2 Ba Condo in Pac Heights,107591037,Bobby,,Pacific Heights,37.795371,-122.4246068,Entire home/apt,400,4,16,9/9/2017,1.89,1,79
16351425,Ensuite room in Pacific Heights,4728053,Cameron,,Pacific Heights,37.79369527,-122.4265578,Private room,200,2,2,9/4/2017,0.87,2,0
19611671,Renovated 3 bedroom unit w/ sauna in central area,137916556,Ilona,,Presidio Heights,37.7832308,-122.449888,Entire home/apt,185,3,7,9/5/2017,3.5,1,0
19625051,Laurel Heights Penthouse btwn the Presidio and GGP,138051904,Ben,,Presidio Heights,37.78406315,-122.4581091,Entire home/apt,650,7,0,,,1,106
5685769,Beautiful Places in the Woods,29481049,Joe,,Presidio Heights,37.78734137,-122.4476109,Entire home/apt,850,1,0,,,1,0
5919500,Luxurious New Apt Sleeps 4 Presidio Heights,1650933,Cora,,Presidio Heights,37.78920544,-122.4507291,Entire home/apt,292,1,65,8/7/2017,2.21,2,320
16439853,Laurel Heights Edwardian-Style Apartment,71758484,Steve,,Presidio Heights,37.78310825,-122.453309,Entire home/apt,115,4,1,12/20/2016,0.1,1,0
6970746,Serene Space by Golden Gate Park,36470371,Laurie And Rebecca,,Presidio Heights,37.78168701,-122.4562758,Private room,138,2,81,9/28/2017,3,1,84
16621667,1 BD Apartment blocks from Golden Gate Park,4106045,Emily,,Presidio Heights,37.78242115,-122.4581164,Entire home/apt,150,3,7,9/4/2017,0.83,1,193
3802735,Laurel Heights Flat,19538122,Andrew,,Presidio Heights,37.78203377,-122.4542952,Private room,75,4,2,9/5/2015,0.05,1,0
2636446,Sunny flat centrally located near Golden Gate Park,919251,Carina,,Presidio Heights,37.78213622,-122.4533486,Entire home/apt,227,4,3,5/20/2017,0.24,2,61
15678903,Sunny + Clean Apt | Great Area,8618184,Melissa,,Presidio Heights,37.78678382,-122.4480204,Entire home/apt,155,3,2,11/8/2016,0.18,1,0
15301909,Presidio Heights Garden Apartment,97440774,Janet,,Presidio Heights,37.78632696,-122.4560346,Entire home/apt,285,30,3,1/12/2017,0.26,1,0
10990593,Cozy Bedroom in Presidio,44621215,Meha,,Presidio Heights,37.78575723,-122.4570115,Private room,100,1,2,2/12/2016,0.1,1,0
7175371,lux condo 3 BR safe nr downtown,28888053,Andrew,,Presidio Heights,37.78568289,-122.4526683,Entire home/apt,625,1,1,7/28/2015,0.04,1,0
13171740,Presidio Heights Designer Decorated Mansion,1650933,Cora,,Presidio Heights,37.79036126,-122.4500584,Entire home/apt,995,5,0,,,2,357
19905553,Crow's Hermitage,60954969,M.S.,,Presidio Heights,37.78893501,-122.4476047,Entire home/apt,500,2,1,8/11/2017,0.57,1,358
19594008,"Luxurious, restored Victorian w/ modern amenities",4173587,Ilya,,Presidio Heights,37.78321886,-122.4504993,Entire home/apt,195,3,12,9/24/2017,4.34,2,34
20706418,Sunny ROOM centrally located near Golden Gate Park,919251,Carina,,Presidio Heights,37.78281775,-122.4531752,Private room,100,3,0,,,2,63
144242,Lake Street Single Family Home,699215,Kate,,Presidio Heights,37.78734141,-122.4608273,Entire home/apt,380,3,17,8/23/2017,0.22,1,113
5172959,"Sweet SF Penthouse - Bed+Bath, Sunsets & Zen",2618348,Lindsay,,Presidio Heights,37.78505597,-122.4493002,Private room,115,2,33,8/28/2017,1.22,1,17
12266452,Property at Spruce Street,65763933,Galina,,Presidio Heights,37.78398267,-122.4541659,Private room,300,1,0,,,1,365
371595,Private Garden Room- Great Locale,165574,Jonathan,,Presidio Heights,37.78144284,-122.4563493,Private room,135,3,174,9/28/2017,2.58,1,136
18878564,Stunning Victorian in Presidio Heights with views,80693468,Victoria,,Presidio Heights,37.78972393,-122.4491782,Entire home/apt,1000,7,0,,,1,58
2863457,Presidio Heights Apartment,6527969,Tyler,,Presidio Heights,37.7878197,-122.4560315,Entire home/apt,175,1,1,5/6/2014,0.02,1,0
10970821,Laurel Heights SF 1-bedroom Apt,53231595,Kevin,,Presidio Heights,37.78364169,-122.4505386,Entire home/apt,500,1,0,,,1,0
